16400,13906488,1.0
16400,97637,1.0
16400,36733,1.0
16400,41156,1.0
16400,16465,1.0
16400,162047,1.0
16400,99996,0.4
16400,18095,1.0
16400,14742,1.0
16400,21612,1.0
16400,51012,0.4
16400,20593,1.0
16400,16715,1.0
16400,17163,1.0
16400,21128,1.0
16400,12056018,0.4
16400,12251267,0.4
16400,12279879,0.4
16400,12302378,0.4
16400,124970,0.25
162047,13906488,1.0
162047,97637,1.0
162047,36733,1.0
162047,41156,1.0
162047,16465,1.0
162047,16400,1.0
162047,99996,0.4
162047,18095,1.0
162047,14742,1.0
162047,21612,1.0
162047,51012,0.4
162047,20593,1.0
162047,16715,1.0
162047,17163,1.0
162047,21128,1.0
162047,12056018,0.4
162047,12251267,0.4
162047,12279879,0.4
162047,12302378,0.4
162047,124970,0.25
99996,31207,1.0
99996,51012,1.0
99996,12416104,0.6666666666666666
99996,1182258,0.8
99996,13718033,0.8
99996,17249,0.6666666666666666
99996,91850,0.6666666666666666
99996,12465111,0.8
99996,12328829,0.6
99996,1141043,0.6
99996,29351,0.6
99996,33691,0.6
99996,607800,0.6
99996,33858,0.6
99996,813202,0.6
99996,197173,0.6
99996,36653,0.6
99996,12202458,0.6
99996,12344308,0.6
18095,13906488,1.0
18095,97637,1.0
18095,36733,1.0
18095,41156,1.0
18095,16465,1.0
18095,16400,1.0
18095,162047,1.0
18095,99996,0.4
18095,14742,1.0
18095,21612,1.0
18095,51012,0.4
18095,20593,1.0
18095,16715,1.0
18095,17163,1.0
18095,21128,1.0
18095,12056018,0.4
18095,12251267,0.4
18095,12279879,0.4
18095,12302378,0.4
18095,124970,0.25
14742,13906488,1.0
14742,97637,1.0
14742,36733,1.0
14742,41156,1.0
14742,16465,1.0
14742,16400,1.0
14742,162047,1.0
14742,99996,0.4
14742,18095,1.0
14742,21612,1.0
14742,51012,0.4
14742,20593,1.0
14742,16715,1.0
14742,17163,1.0
14742,21128,1.0
14742,12056018,0.4
14742,12251267,0.4
14742,12279879,0.4
14742,12302378,0.4
14742,124970,0.25
21612,13906488,1.0
21612,97637,1.0
21612,36733,1.0
21612,41156,1.0
21612,16465,1.0
21612,16400,1.0
21612,162047,1.0
21612,99996,0.4
21612,18095,1.0
21612,14742,1.0
21612,51012,0.4
21612,20593,1.0
21612,16715,1.0
21612,17163,1.0
21612,21128,1.0
21612,12056018,0.4
21612,12251267,0.4
21612,12279879,0.4
21612,12302378,0.4
21612,124970,0.25
51012,31207,1.0
51012,99996,1.0
51012,12416104,0.6666666666666666
51012,1182258,0.8
51012,13718033,0.8
51012,17249,0.6666666666666666
51012,91850,0.6666666666666666
51012,12465111,0.8
51012,12328829,0.6
51012,1141043,0.6
51012,29351,0.6
51012,33691,0.6
51012,607800,0.6
51012,33858,0.6
51012,813202,0.6
51012,197173,0.6
51012,36653,0.6
51012,12202458,0.6
51012,12344308,0.6
20593,13906488,1.0
20593,97637,1.0
20593,36733,1.0
20593,41156,1.0
20593,16465,1.0
20593,16400,1.0
20593,162047,1.0
20593,99996,0.4
20593,18095,1.0
20593,14742,1.0
20593,21612,1.0
20593,51012,0.4
20593,16715,1.0
20593,17163,1.0
20593,21128,1.0
20593,12056018,0.4
20593,12251267,0.4
20593,12279879,0.4
20593,12302378,0.4
20593,124970,0.25
15639,33420405,0.5
15639,45319,0.6470588235294118
15639,189603,0.5263157894736842
15639,14408,0.5
15639,14960,0.5
15639,123825,0.6470588235294118
15639,22247,0.47619047619047616
15639,12079231,0.6111111111111112
15639,12065110,0.7142857142857143
15639,1084178,0.5555555555555556
15639,66225,0.5
15639,990177,0.5
15639,14080252,0.6666666666666666
15639,13028199,0.75
15639,896177,0.6428571428571429
15639,12121319,0.5714285714285714
15639,13610762,0.5
15639,20578,0.5
15639,14762,0.5333333333333333
12063096,817087,0.5
12063096,12387197,0.5
12063096,12156096,0.625
12063096,18169,0.45454545454545453
12063096,1055007,0.5
12063096,1098139,0.5714285714285714
12063096,17432,0.5
12063096,20041,0.45454545454545453
12063096,1019467,0.5
12063096,727014,0.4444444444444444
12063096,125086,0.4444444444444444
12063096,28387328,0.5
12063096,12080301,0.5
12063096,12289151,0.75
12063096,12475467,0.7142857142857143
12063096,239617,0.4444444444444444
12063096,12350828,0.4444444444444444
12063096,103097,0.4444444444444444
12063096,20579,0.5
12063096,124970,0.1111111111111111
16715,13906488,1.0
16715,97637,1.0
16715,36733,1.0
16715,41156,1.0
16715,16465,1.0
16715,16400,1.0
16715,162047,1.0
16715,99996,0.4
16715,18095,1.0
16715,14742,1.0
16715,21612,1.0
16715,51012,0.4
16715,20593,1.0
16715,17163,1.0
16715,21128,1.0
16715,12056018,0.4
16715,12251267,0.4
16715,12279879,0.4
16715,12302378,0.4
16715,124970,0.25
17163,13906488,1.0
17163,97637,1.0
17163,36733,1.0
17163,41156,1.0
17163,16465,1.0
17163,16400,1.0
17163,162047,1.0
17163,99996,0.4
17163,18095,1.0
17163,14742,1.0
17163,21612,1.0
17163,51012,0.4
17163,20593,1.0
17163,16715,1.0
17163,21128,1.0
17163,12056018,0.4
17163,12251267,0.4
17163,12279879,0.4
17163,12302378,0.4
17163,124970,0.25
21128,13906488,1.0
21128,97637,1.0
21128,36733,1.0
21128,41156,1.0
21128,16465,1.0
21128,16400,1.0
21128,162047,1.0
21128,99996,0.4
21128,18095,1.0
21128,14742,1.0
21128,21612,1.0
21128,51012,0.4
21128,20593,1.0
21128,16715,1.0
21128,17163,1.0
21128,12056018,0.4
21128,12251267,0.4
21128,12279879,0.4
21128,12302378,0.4
21128,124970,0.25
30606835,30595388,1.0
30606835,33744334,1.0
30606835,13608639,1.0
30606835,7837,1.0
30606835,30288896,1.0
30606835,12074099,1.0
30606835,1081008,1.0
30606835,12206787,1.0
30606835,28102371,1.0
30606835,30782971,1.0
30606835,13609222,1.0
30606835,33619965,1.0
30606835,981142,1.0
30606835,12131189,1.0
30606835,12827327,1.0
30606835,12996467,1.0
30606835,13227436,1.0
30606835,13498098,1.0
30606835,13539958,1.0
94779,1192069,0.6206896551724138
94779,1050518,0.6428571428571429
94779,102035,0.5769230769230769
94779,158539,0.5217391304347826
94779,471420,0.5416666666666666
94779,56782,0.5416666666666666
94779,34518,0.56
94779,50905,0.5357142857142857
94779,893484,0.6
94779,1046016,0.56
94779,780003,0.53125
94779,122455,0.5151515151515151
94779,12064126,0.5652173913043478
94779,302020,0.5416666666666666
94779,1060055,0.5652173913043478
94779,93062,0.6
94779,469200,0.5
94779,1142042,0.5
94779,31286,0.5
94779,124970,0.08695652173913043
12535548,1177057,0.7777777777777778
12535548,101352,0.6666666666666666
12535548,45236,0.6363636363636364
12535548,12166115,0.6666666666666666
12535548,12672167,0.8888888888888888
12535548,13979574,0.6363636363636364
12535548,27693784,1.0
12535548,38306,0.75
12535548,77502,0.75
12535548,1141029,0.6363636363636364
12535548,344949,0.75
12535548,88214,0.6666666666666666
12535548,1090022,0.7777777777777778
12535548,908121,0.625
12535548,12145030,0.75
12535548,1044152,0.6666666666666666
12535548,12289052,0.6666666666666666
12535548,1147101,0.625
12535548,1178106,0.625
1177057,12535548,0.7777777777777778
1177057,1178176,0.7
1177057,12027327,0.7777777777777778
1177057,12672167,0.7
1177057,38306,0.75
1177057,12093055,0.7
1177057,77502,0.75
1177057,131542,0.7777777777777778
1177057,1097153,0.6666666666666666
1177057,12082294,0.6666666666666666
1177057,11991089,0.6666666666666666
1177057,1046407,0.7
1177057,13335706,0.75
1177057,41153,0.875
1177057,896139,0.7
1177057,1054160,0.75
1177057,12405374,0.7777777777777778
1177057,29357279,0.6666666666666666
1177057,361505,0.75
1177057,124970,0.1
327248,12213254,0.6666666666666666
327248,1150112,0.5833333333333334
327248,14206,0.7777777777777778
327248,78066,0.6363636363636364
327248,57956,0.5555555555555556
327248,77899,0.7777777777777778
327248,12132176,0.5555555555555556
327248,14202,0.5555555555555556
327248,14482,0.5555555555555556
327248,20041,0.7
327248,126011,0.5555555555555556
327248,1063197,0.6
327248,27863113,0.625
327248,50911,0.625
327248,74648,0.625
327248,840431,0.6
327248,10579,0.625
327248,15811,0.625
327248,42955,0.7272727272727273
1155029,136629,0.6666666666666666
1155029,1178176,0.6153846153846154
1155029,12965194,0.7142857142857143
1155029,13703846,0.7142857142857143
1155029,30003710,0.6428571428571429
1155029,31082755,0.6153846153846154
1155029,30381505,0.625
1155029,13148288,0.75
1155029,740032,0.6923076923076923
1155029,145965,0.625
1155029,12604740,0.6666666666666666
1155029,12023103,0.6153846153846154
1155029,31333489,0.6923076923076923
1155029,12080267,0.6666666666666666
1155029,46546,0.6923076923076923
1155029,205700,0.6666666666666666
1155029,896139,0.6153846153846154
1155029,12676322,0.75
1155029,1021206,0.6666666666666666
487609,32510897,0.5714285714285714
487609,28745,0.625
487609,1050518,0.5833333333333334
487609,158539,0.5882352941176471
487609,56782,0.6111111111111112
487609,30476593,0.6111111111111112
487609,30476442,0.65
487609,27693784,0.5714285714285714
487609,31586577,0.5789473684210527
487609,32628542,0.6666666666666666
487609,12250324,0.6111111111111112
487609,43608,0.5882352941176471
487609,1046466,0.7857142857142857
487609,12474725,0.6428571428571429
487609,30129527,0.6666666666666666
487609,12031141,0.6
487609,1137410,0.5882352941176471
487609,302020,0.6111111111111112
487609,1141029,0.6
12544511,1057226,0.5185185185185185
12544511,12096183,0.5416666666666666
12544511,12128251,0.4838709677419355
12544511,12268138,0.5
12544511,30004456,0.64
12544511,12175279,0.625
12544511,12085016,0.4838709677419355
12544511,21138,0.56
12544511,12598596,0.5833333333333334
12544511,12826481,0.6666666666666666
12544511,12497226,0.5652173913043478
12544511,34517,0.48
12544511,12235146,0.5217391304347826
12544511,13011210,0.5
12544511,12316397,0.6190476190476191
12544511,1064078,0.4782608695652174
12544511,12248077,0.5238095238095238
12544511,12676847,0.47619047619047616
12544511,29070146,0.6363636363636364
12260125,72724,0.6
12260125,195021,0.6111111111111112
12260125,12166115,0.5625
12260125,688047,0.6111111111111112
12260125,30871,0.5714285714285714
12260125,1115041,0.625
12260125,12604740,0.625
12260125,13286745,0.6111111111111112
12260125,1019952,0.5789473684210527
12260125,1060055,0.6875
12260125,63901,0.6470588235294118
12260125,12096064,0.7142857142857143
12260125,195142,0.5714285714285714
12260125,1032313,0.5714285714285714
12260125,754010,0.7333333333333333
12260125,1035020,0.6875
12260125,820029,0.5714285714285714
12260125,12047335,0.5714285714285714
12260125,92856,0.6153846153846154
12131436,1050518,0.48
12131436,1163027,0.6428571428571429
12131436,783446,0.5384615384615384
12131436,1025255,0.7857142857142857
12131436,70821,0.5714285714285714
12131436,74625,0.5652173913043478
12131436,11998011,0.5625
12131436,804422,0.47058823529411764
12131436,1147176,0.5
12131436,13445026,0.5384615384615384
12131436,32511525,0.47058823529411764
12131436,105770,0.5
12131436,12120548,0.47058823529411764
12131436,46376,0.5
12131436,185818,0.47058823529411764
12131436,139072,0.47058823529411764
12131436,1017035,0.6666666666666666
12131436,12282208,0.4666666666666667
12131436,1026094,0.4666666666666667
32510897,12535548,0.6
32510897,35329,0.6363636363636364
32510897,27693784,0.6
32510897,1046466,0.7272727272727273
32510897,824107,0.5833333333333334
32510897,12279360,0.625
32510897,12604740,0.6153846153846154
32510897,1132033,0.625
32510897,51293,0.7
32510897,1137467,0.7777777777777778
32510897,1090022,0.6
32510897,908121,0.625
32510897,45804,0.6666666666666666
32510897,820489,0.6
32510897,12301044,0.6
32510897,2830,0.875
32510897,12092724,0.625
32510897,1050284,0.625
32510897,12301349,0.625
12244027,1163027,0.5333333333333333
12244027,45319,0.6111111111111112
12244027,14695,0.6
12244027,16658,0.5294117647058824
12244027,12262306,0.5294117647058824
12244027,783446,0.5384615384615384
12244027,1138028,0.5625
12244027,12002038,0.7142857142857143
12244027,12029377,0.5714285714285714
12244027,13773,0.6
12244027,782017,0.5333333333333333
12244027,99988,0.5263157894736842
12244027,12275337,0.6428571428571429
12244027,12020036,0.6470588235294118
12244027,14762,0.6
12244027,15917,0.5333333333333333
12244027,32385,0.5333333333333333
12244027,33462277,0.5384615384615384
12244027,12250109,0.5294117647058824
12244027,124970,0.23076923076923078
31508096,12138252,0.4666666666666667
31508096,854486,0.5384615384615384
31508096,12256364,0.5625
31508096,12893091,0.5
31508096,32172259,0.5
31508096,12971020,0.5
31508096,30770793,0.5
31508096,13604456,0.7692307692307693
31508096,1032358,0.5
31508096,12449183,0.5384615384615384
31508096,12976477,0.5
31508096,208391,0.47058823529411764
31508096,12193780,0.5
31508096,28071352,0.5333333333333333
31508096,12060062,0.5
31508096,27869677,0.5
31508096,12166160,0.5
31508096,12060061,0.46153846153846156
31508096,649702,0.5
1132286,12107624,1.0
1132286,29354323,0.6666666666666666
1132286,565266,0.8333333333333334
1132286,81222,0.6666666666666666
1132286,1078390,0.6
1132286,12323233,0.6
1132286,13982716,0.6
1132286,12122239,0.6
1132286,562413,0.6
1132286,15147130,0.6
1132286,896042,0.6
1132286,784209,0.6
1132286,12830092,0.6
1132286,825044,0.6
1132286,30562004,0.6
1132286,11997036,0.6
1132286,539146,0.6
1132286,936040,0.6
1132286,11996025,0.6
1132286,124970,0.14285714285714285
37962,31200,0.625
37962,50890,0.5555555555555556
37962,12202371,0.5714285714285714
37962,12118158,0.5714285714285714
37962,1188100,0.5714285714285714
37962,855508,0.5714285714285714
37962,30708458,0.5555555555555556
37962,28602300,0.625
37962,1053279,0.5714285714285714
37962,17088,0.5714285714285714
37962,12532848,0.5555555555555556
37962,88867,0.5714285714285714
37962,1050128,0.5555555555555556
37962,30867134,0.625
37962,8353,0.5714285714285714
37962,12020027,0.5555555555555556
37962,33777251,0.5714285714285714
37962,34622051,0.5714285714285714
37962,34539491,0.5714285714285714
12468266,12244027,0.47058823529411764
12468266,14695,0.4375
12468266,90511,0.4666666666666667
12468266,12107950,0.5
12468266,35330,0.46153846153846156
12468266,56716,0.5
12468266,37147,0.5833333333333334
12468266,32676,0.5
12468266,72733,0.5
12468266,32233,0.5
12468266,8926,0.47058823529411764
12468266,7217,0.5
12468266,9612,0.4375
12468266,12029377,0.5
12468266,12278097,0.5
12468266,38849,0.5
12468266,1019640,0.4666666666666667
12468266,13080534,0.5
12468266,42955,0.4375
12468266,124970,0.15384615384615385
893624,1132033,0.5714285714285714
893624,908121,0.5714285714285714
893624,1164028,0.5714285714285714
893624,12098062,0.5
893624,12191117,0.5
893624,1050520,0.5
893624,12024192,0.5
893624,12278240,0.5
893624,12261223,0.5
893624,860945,0.5
893624,336281,0.5
893624,1132950,0.5
893624,12616082,0.5
893624,12066019,0.5
893624,12249119,0.5
893624,12122020,0.5
893624,1084117,0.5
893624,28260975,0.5
893624,1150141,0.5
12776603,12535548,0.5833333333333334
12776603,1177057,0.5833333333333334
12776603,487609,0.5625
12776603,136629,0.6
12776603,29360892,0.5454545454545454
12776603,12672167,0.6666666666666666
12776603,31082755,0.5384615384615384
12776603,12649631,0.5454545454545454
12776603,1079127,0.6428571428571429
12776603,38306,0.5454545454545454
12776603,12093055,0.6666666666666666
12776603,77502,0.5454545454545454
12776603,31217409,0.5454545454545454
12776603,1046407,0.5384615384615384
12776603,832880,0.5714285714285714
12776603,205700,0.5833333333333334
12776603,1054160,0.5454545454545454
12776603,1039527,0.5384615384615384
12776603,1132925,0.5454545454545454
96266,12262073,0.5
96266,1192069,0.5
96266,1050518,0.5666666666666667
96266,35531,0.6666666666666666
96266,74623,0.5416666666666666
96266,74625,0.4838709677419355
96266,50905,0.5172413793103449
96266,893484,0.48484848484848486
96266,780003,0.47058823529411764
96266,12037010,0.5769230769230769
96266,46376,0.48148148148148145
96266,1078252,0.5
96266,0,0.5294117647058824
96266,12448205,0.5454545454545454
96266,1137410,0.5
96266,12236125,0.4642857142857143
96266,12047749,0.5
96266,1078007,0.48
96266,13296197,0.4642857142857143
30035271,30595388,1.0
30035271,33744334,1.0
30035271,13608639,1.0
30035271,7837,1.0
30035271,30288896,1.0
30035271,12074099,1.0
30035271,1081008,1.0
30035271,12206787,1.0
30035271,28102371,1.0
30035271,30782971,1.0
30035271,13609222,1.0
30035271,33619965,1.0
30035271,981142,1.0
30035271,12131189,1.0
30035271,12827327,1.0
30035271,12996467,1.0
30035271,13227436,1.0
30035271,13498098,1.0
30035271,13539958,1.0
136629,1177057,0.6153846153846154
136629,1155029,0.6666666666666666
136629,487609,0.6875
136629,12776603,0.6
136629,12965194,0.6666666666666666
136629,12825010,0.631578947368421
136629,13703846,0.6666666666666666
136629,30003710,0.6
136629,30225924,0.6
136629,30109622,0.6470588235294118
136629,30381505,0.6875
136629,13148288,0.7058823529411765
136629,740032,0.6428571428571429
136629,43755,0.6666666666666666
136629,31597,0.6428571428571429
136629,131542,0.6153846153846154
136629,13702201,0.6153846153846154
136629,13286745,0.6111111111111112
136629,46546,0.6428571428571429
136629,124970,0.06666666666666667
911131,12080054,0.6
911131,353969,0.7
911131,12388061,0.6666666666666666
911131,818086,0.7777777777777778
911131,53283,0.7777777777777778
911131,198937,0.6666666666666666
911131,190323,0.6363636363636364
911131,849057,0.6666666666666666
911131,12046521,0.6
911131,14305900,0.6666666666666666
911131,12049282,0.8888888888888888
911131,12027465,0.7777777777777778
911131,488571,0.6666666666666666
911131,12001060,0.7777777777777778
911131,12972041,0.5555555555555556
911131,102834,0.5555555555555556
911131,820738,0.6
911131,784001,0.6666666666666666
911131,12043044,0.6
911131,124970,0.09090909090909091
14678078,29164558,1.0
14678078,1049232,1.0
14678078,33154311,0.6666666666666666
14678078,34145790,0.6666666666666666
14678078,34335366,1.0
14678078,12328507,0.6666666666666666
14678078,12047978,0.6666666666666666
14678078,12117068,0.6666666666666666
14678078,12083757,0.6666666666666666
14678078,13155607,0.6666666666666666
14678078,29414807,0.6666666666666666
14678078,5888,0.6666666666666666
14678078,32719273,0.6666666666666666
14678078,1049520,0.6666666666666666
14678078,1019386,0.6666666666666666
14678078,862076,0.6666666666666666
14678078,12039084,0.6666666666666666
14678078,12126761,0.6666666666666666
14678078,12560529,0.6666666666666666
30107803,12096183,0.5625
30107803,12007356,0.6363636363636364
30107803,12120150,0.5625
30107803,12358200,0.5555555555555556
30107803,1145001,0.5555555555555556
30107803,12852558,0.6
30107803,28072811,0.5555555555555556
30107803,29730940,0.5833333333333334
30107803,27695993,0.7272727272727273
30107803,12676847,0.5833333333333334
30107803,1130009,0.6363636363636364
30107803,12488150,0.6
30107803,30785830,0.6
30107803,104457,0.7
30107803,28562,0.5555555555555556
30107803,1050128,0.6
30107803,1212037,0.6666666666666666
30107803,1088118,0.7
30107803,124303,0.7
30107803,124970,0.09090909090909091
44266,1192069,0.59375
44266,1050518,0.5625
44266,34518,0.5925925925925926
44266,893484,0.5757575757575758
44266,780003,0.6060606060606061
44266,30700959,0.5555555555555556
44266,31802946,0.5333333333333333
44266,861777,0.5454545454545454
44266,122455,0.5428571428571428
44266,29392693,0.5625
44266,12085016,0.5454545454545454
44266,1058228,0.5357142857142857
44266,5538,0.7142857142857143
44266,12448205,0.5882352941176471
44266,5768,0.53125
44266,12707,0.5806451612903226
44266,10473,0.5483870967741935
44266,9272,0.6666666666666666
44266,9945,0.6538461538461539
1057226,12544511,0.5185185185185185
1057226,12096183,0.5652173913043478
1057226,956238,0.6521739130434783
1057226,865061,0.5714285714285714
1057226,32399227,0.5185185185185185
1057226,12038016,0.5416666666666666
1057226,12268138,0.52
1057226,31802946,0.5384615384615384
1057226,32750845,0.5416666666666666
1057226,861777,0.5517241379310345
1057226,12085016,0.6071428571428571
1057226,4292,0.5333333333333333
1057226,7214,0.5384615384615384
1057226,12121264,0.5416666666666666
1057226,12120150,0.5652173913043478
1057226,12236125,0.52
1057226,12258420,0.52
1057226,29730940,0.5
1057226,12676847,0.5
1057226,124970,0.09523809523809523
45129,189603,0.5
45129,12128251,0.5172413793103449
45129,123825,0.5217391304347826
45129,16658,0.6
45129,22247,0.5833333333333334
45129,64143,0.4782608695652174
45129,12605654,0.5
45129,12175279,0.5416666666666666
45129,12634325,0.4782608695652174
45129,12227290,0.5416666666666666
45129,12395708,0.5454545454545454
45129,198937,0.5
45129,12176301,0.5
45129,1137226,0.5
45129,12598596,0.5652173913043478
45129,990177,0.6190476190476191
45129,99988,0.5217391304347826
45129,12020036,0.5454545454545454
45129,12250109,0.6
98105,189603,0.5238095238095238
98105,12037010,0.5
98105,7214,0.5217391304347826
98105,5944,0.5294117647058824
98105,6472,0.5217391304347826
98105,166014,0.5
98105,30107224,0.5
98105,12514278,0.5555555555555556
98105,15022053,0.5
98105,768208,0.5
98105,12050057,0.5
98105,12395708,0.5
98105,1124151,0.5833333333333334
98105,63901,0.5
98105,1142042,0.5833333333333334
98105,13112043,0.5
98105,1038099,0.5
98105,1132392,0.5
98105,12193174,0.5
98105,124970,0.125
101352,12535548,0.6666666666666666
101352,37962,0.5555555555555556
101352,12048130,0.5833333333333334
101352,45236,0.5454545454545454
101352,12672167,0.6
101352,13979574,0.5454545454545454
101352,1137410,0.5384615384615384
101352,104350,0.5555555555555556
101352,13795045,0.6666666666666666
101352,248957,0.5454545454545454
101352,88214,0.5555555555555556
101352,1049525,0.625
101352,1032313,0.6
101352,1090022,0.6666666666666666
101352,50403,0.625
101352,12145030,0.625
101352,1044152,0.75
101352,12453329,0.6666666666666666
101352,88867,0.5714285714285714
784190,104648,1.0
784190,893365,1.0
784190,271741,1.0
784190,762398,1.0
784190,886022,1.0
784190,1034003,1.0
784190,130779,1.0
784190,1073023,1.0
784190,806103,1.0
784190,827779,1.0
784190,89463,1.0
784190,30669,1.0
784190,12074017,1.0
784190,1132430,1.0
784190,46246,1.0
784190,46520,1.0
784190,1006076,1.0
784190,53119,1.0
784190,38143,1.0
12870416,12062116,0.5555555555555556
12870416,66349,0.6666666666666666
12870416,858456,0.6666666666666666
12870416,737175,0.5714285714285714
12870416,12214129,0.5714285714285714
12870416,33952511,0.5
12870416,29497572,0.5
12870416,9225,0.5
12870416,784444,0.5
12870416,12917103,0.5
12870416,64162,0.5
12870416,56780,0.5
12870416,62895,0.5
12870416,816507,0.5
12870416,12273052,0.5
12870416,31470989,0.5
12870416,36830,0.5
12870416,711232,0.5
12870416,12362577,0.5
28745,1177057,0.6666666666666666
28745,1155029,0.7142857142857143
28745,487609,0.625
28745,212904,0.6666666666666666
28745,1178176,0.6153846153846154
28745,13703846,0.7142857142857143
28745,30003710,0.6428571428571429
28745,31082755,0.6153846153846154
28745,28387245,0.6111111111111112
28745,30381505,0.625
28745,13148288,0.6470588235294118
28745,740032,0.6923076923076923
28745,31597,0.6923076923076923
28745,131542,0.6666666666666666
28745,13286745,0.6470588235294118
28745,12023103,0.6153846153846154
28745,1019952,0.6111111111111112
28745,51293,0.6153846153846154
28745,195142,0.6153846153846154
12567101,12356780,0.875
12567101,131542,0.6666666666666666
12567101,1022005,0.7777777777777778
12567101,12475709,0.8571428571428571
12567101,1124134,0.6666666666666666
12567101,88214,0.75
12567101,205700,0.875
12567101,12145030,0.625
12567101,28975,0.625
12567101,1032073,0.7142857142857143
12567101,12158168,0.625
12567101,12085539,0.8571428571428571
12567101,12289052,0.75
12567101,32540734,0.7142857142857143
12567101,860113,0.625
12567101,379612,0.625
12567101,361505,0.625
12567101,97822,0.7142857142857143
12567101,1178106,0.7142857142857143
12567101,124970,0.1111111111111111
12262073,12007184,0.55
12262073,33184,0.5416666666666666
12262073,776761,0.5263157894736842
12262073,48161,0.52
12262073,964321,0.6666666666666666
12262073,29968,0.5652173913043478
12262073,1060019,0.5416666666666666
12262073,688047,0.5217391304347826
12262073,12085016,0.5172413793103449
12262073,1137410,0.5238095238095238
12262073,12236125,0.5416666666666666
12262073,13953,0.5
12262073,12276375,0.6538461538461539
12262073,12335330,0.5789473684210527
12262073,12143065,0.5238095238095238
12262073,1039375,0.5
12262073,1132392,0.5454545454545454
12262073,13112541,0.5
12262073,1204010,0.5
64147,1033030,0.5454545454545454
64147,32665,0.5333333333333333
64147,46487,0.5454545454545454
64147,40859,0.5333333333333333
64147,70821,0.5384615384615384
64147,41143,0.5384615384615384
64147,32511525,0.5333333333333333
64147,63943,0.5
64147,855599,0.5
64147,12205361,0.5384615384615384
64147,12523349,0.5
64147,11999109,0.5
64147,12026110,0.5384615384615384
64147,4569,0.5833333333333334
64147,381949,0.5
64147,14072301,0.5833333333333334
64147,30000267,0.5
64147,33447292,0.5833333333333334
64147,35511,0.5
64147,124970,0.16666666666666666
1192069,44266,0.59375
1192069,1050518,0.8148148148148148
1192069,102035,0.5172413793103449
1192069,158539,0.52
1192069,471420,0.5384615384615384
1192069,35531,0.5294117647058824
1192069,56782,0.6
1192069,34518,0.6153846153846154
1192069,50905,0.5862068965517241
1192069,893484,0.7586206896551724
1192069,1046016,0.6153846153846154
1192069,780003,0.625
1192069,14486166,0.5172413793103449
1192069,30476442,0.5714285714285714
1192069,31586577,0.5185185185185185
1192069,813244,0.5185185185185185
1192069,12085016,0.5151515151515151
1192069,302020,0.6
1192069,93062,0.5357142857142857
34327,776761,0.5454545454545454
34327,8153,0.6666666666666666
34327,13149062,0.5714285714285714
34327,12158146,0.5454545454545454
34327,1024308,0.75
34327,11562,0.6
34327,9270,0.5555555555555556
34327,1135109,0.5454545454545454
34327,816358,0.5454545454545454
34327,12532848,0.75
34327,827163,0.625
34327,125686,0.5
34327,8353,0.5714285714285714
