2496284426,3099335800,0.3333333333333333
2496284426,3139863205,0.3333333333333333
2496284426,3172926496,0.5
2496284426,3227839807,0.3333333333333333
2496284426,3232676936,0.25
2496284426,3233216768,0.25
2496284426,331841455,0.25
2496284426,4865999289,0.25
2496284426,4866363303,0.25
2496284426,4869709947,0.25
2496284426,4876226401,0.25
2496284426,4888236233,0.25
2496284426,4895611260,0.25
2496284426,4898507468,0.25
2496284426,4910228925,0.25
2496284426,4922216745,0.25
2496284426,4926647701,0.25
2496284426,4939361765,0.25
2496284426,4954545073,0.25
2829816518,3099335800,0.5
2829816518,3188628418,0.5
2829816518,3221778898,0.5
2829816518,4867708952,0.3333333333333333
2829816518,4869377947,1.0
2829816518,4876226401,0.3333333333333333
2829816518,4880384987,0.3333333333333333
2829816518,4881066023,0.3333333333333333
2829816518,4890013314,0.3333333333333333
2829816518,4891431738,0.5
2829816518,4895068820,0.3333333333333333
2829816518,4903385898,0.3333333333333333
2829816518,4906026654,0.3333333333333333
2829816518,4909137543,0.3333333333333333
2829816518,4915255921,0.3333333333333333
2829816518,4918824290,0.3333333333333333
2829816518,4932495004,0.5
2829816518,4936334734,1.0
2829816518,4945883467,0.3333333333333333
2829816518,4959194862,0.3333333333333333
3072668415,2829816518,0.3333333333333333
3072668415,3099335800,0.25
3072668415,3128759248,0.5
3072668415,3140857645,0.25
3072668415,3188628418,0.25
3072668415,3203915472,0.25
3072668415,3209433463,0.25
3072668415,4876226401,0.5
3072668415,4880384987,0.5
3072668415,4885885865,0.25
3072668415,4899659549,0.25
3072668415,4902483891,0.25
3072668415,4906246917,0.25
3072668415,4932495004,0.25
3072668415,4944152833,0.25
3072668415,4945994379,0.2
3072668415,4948868567,0.2
3072668415,4954232593,0.2
3072668415,4956037794,0.2
3072668415,4959194862,0.5
3085577764,3131035907,0.5
3085577764,3139863205,0.25
3085577764,3203314562,0.3333333333333333
3085577764,3203915472,0.25
3085577764,3209433463,0.25
3085577764,3212198994,0.5
3085577764,3215492926,0.25
3085577764,3225804129,0.25
3085577764,4872207505,0.5
3085577764,4911936032,0.2
3085577764,4917872853,0.2
3085577764,4922216745,0.2
3085577764,4925435896,0.2
3085577764,4926227489,0.2
3085577764,4930610701,0.25
3085577764,4937725614,0.5
3085577764,4944138426,0.2
3085577764,4948878288,0.2
3085577764,4956037794,0.2
3085577764,4959194862,0.2
3094646186,3173535722,1.0
3094646186,3196337724,1.0
3094646186,3221678897,1.0
3094646186,3226488224,1.0
3094646186,4858466939,1.0
3094646186,4862879528,1.0
3094646186,4870242648,1.0
3094646186,4870746963,1.0
3094646186,4879012564,1.0
3094646186,4880333418,1.0
3094646186,4900157186,1.0
3094646186,4910004807,1.0
3094646186,4917732539,1.0
3094646186,4919843358,1.0
3094646186,4920653791,1.0
3094646186,4926382851,1.0
3094646186,4948333841,1.0
3097789970,2829816518,0.3333333333333333
3097789970,3099335800,0.25
3097789970,3188628418,0.25
3097789970,3208931674,0.5
3097789970,3221778898,0.25
3097789970,3225804129,0.25
3097789970,4891431738,0.25
3097789970,4899659549,0.25
3097789970,4903385898,0.2
3097789970,4906026654,0.2
3097789970,4908673882,0.2
3097789970,4909959513,0.2
3097789970,4915961798,0.2
3097789970,4919814389,0.2
3097789970,4928319592,0.2
3097789970,4931845973,0.2
3097789970,4936334734,0.3333333333333333
3097789970,4943048960,0.2
3097789970,4945883467,0.2
3097789970,4959194862,0.2
3099335800,2496284426,0.3333333333333333
3099335800,2829816518,0.5
3099335800,3139863205,0.3333333333333333
3099335800,3172926496,0.5
3099335800,3181777536,0.6666666666666666
3099335800,3188628418,0.3333333333333333
3099335800,3221778898,0.3333333333333333
3099335800,4876226401,0.6666666666666666
3099335800,4899659549,0.3333333333333333
